396039.8155124631,398673.4301321463
396040.7077747561,398673.8806749579
396041.6001357171,398674.3309174504
396042.4923941392,398674.7805606219
396043.3856516869,398675.2300994900
396044.2786076490,398675.6792398198
396045.1718617549,398676.1279790087
396046.0653131207,398676.5761175199
396046.9586600015,398677.0232566961
396047.8533058741,398677.4702902610
396048.7476484348,398677.9165254604
396049.6423882350,398678.3621591698
396050.5375244111,398678.8069914673
396051.4326558516,398679.2507242217
396052.3290845596,398679.6939515341
396053.2254094372,398680.1362796540
396054.1222302139,398680.5777059682
396055.0194469381,398681.0182309221
396055.9168579733,398681.4574555456
396056.8155662782,398681.8961747254
396057.7142694150,398682.3336944028
396058.6134675923,398682.7701123633
396059.5131612367,398683.2055285688
396060.4130491939,398683.6396444444
396061.3143335122,398684.0730545282
396062.2156122338,398684.5051651489
396063.1174859488,398684.9361736206
396064.0198547030,398685.3660803819
396064.9223173818,398685.7945872831
396065.8262763797,398686.2223879601
396066.7303293007,398686.6487887865
396067.6348772620,398687.0740878949
396068.5400202197,398687.4982848543
396069.4451571469,398687.9210823921
396070.3517899571,398688.3430737500
396071.2585171252,398688.7637652095
396072.1657393344,398689.1833549563
396073.0735561039,398689.6017425990
396073.9812673205,398690.0188312118
396074.8906743362,398690.4351127717
396075.7999762250,398690.8501952614
396076.7097722925,398691.2639761191
396077.6201637869,398691.6767547913
396078.5305492502,398692.0881340397
396079.4424310284,398692.4988070643
396080.3543072096,398692.9081806275
396081.2666784277,398693.3164524773
396082.1795446858,398693.7236226107
396083.0924049164,398694.1293933242
396084.0068618482,398694.5345573351
396084.9212132255,398694.9384223250
396085.8360592132,398695.3410856351
396086.7514002341,398695.7426472345
396087.6666357024,398696.1429098124
396088.5834674480,398696.5424657230
396089.5002935873,398696.9407221734
396090.4175148124,398697.3378773495
396091.3353310345,398697.7339303672
396092.2530412697,398698.1285844069
396093.1723477755,398698.5225317875
396094.0915482981,398698.9150801787
396095.0112442873,398699.3066268180
396095.9314344573,398699.6968718256
396096.8516190269,398700.0858173687
396097.7733127632,398700.4740440954
396098.6950100129,398700.8608620573
396099.6172018880,398701.2464783435
396100.5398888238,398701.6309929070
396101.4625693066,398702.0140081017
396102.3867461513,398702.3963170386
396103.3108165848,398702.7771270429
396104.2354820354,398703.1568348943
396105.1606421130,398703.5353410603
396106.0857957383,398703.9123478580
396107.0124452946,398704.2885484464
396107.9390888266,398704.6633496194
396108.8662269887,398705.0369491148
396109.7938593479,398705.4092469731
396110.7214861124,398705.7802453737
396111.6506083799,398706.1503376039
396112.5796246658,398706.5190308635
396113.5092355374,398706.8865220058
396114.4392410764,398707.2528119062
396115.3692405952,398707.6177023873
396116.3007364759,398707.9818866181
396117.2321259416,398708.3445719176
396118.1641104254,398708.7061550571
396119.0963891911,398709.0664374355
396120.0286627937,398709.4255203124
396120.9624318978,398709.7836970243
396121.8961954092,398710.1405742776
396122.8302540594,398710.4963506846
396123.7648073394,398710.8509254154
396124.6993550295,398711.2042006890
396125.6352986894,398711.5566701865
396126.5711372277,398711.9079406228
396127.5073700063,398712.2579098597
396128.4440982761,398712.6068773359
396129.3807205615,398712.9544458344
396130.3187392511,398713.3013085120
396131.2566519576,398713.6467722178
396132.1950597208,398713.9911342037
396133.1338625879,398714.3343949053
396134.0725594722,398714.6762566283
396135.0127522845,398715.0173121393
396135.9527400204,398715.3571690265
396136.8932219495,398715.6957242753
396137.8340989803,398716.0331782465
396138.7748700307,398716.3692332364
396139.7171374399,398716.7045819690
396140.6592984358,398717.0384317727
396141.6018545306,398717.3711802927
396142.5448052945,398717.7027275654
396143.4877504671,398718.0329753900
396144.4320911749,398718.3623174776
396145.3763259057,398718.6902605879
396146.3209557324,398719.0171024145
396147.2659797980,398719.3426430424
396148.2109982697,398719.6668842146
396149.1574122807,398719.9902196526
396150.1036203521,398720.3121565510
396151.0503234795,398720.6329917299
396151.9975208022,398720.9525252731
396152.9445121833,398721.2706602756
396153.8928995379,398721.5879895008
396154.8412808668,398721.9039193168
396155.7899569030,398722.2186483215
396156.7391275676,398722.5321756559
396157.6881918162,398722.8442040487
396158.6386524765,398723.1555266117
396159.5889067497,398723.4653507029
396160.5396556528,398723.7739731099
396161.4907992249,398724.0813942688
396162.4418363810,398724.3873164925
396163.3942695103,398724.6924329434
396164.3465966566,398724.9961504155
396165.2993184684,398725.2986666489
396166.2523345585,398725.5998821160
396167.2053450539,398725.8997981299
396168.1597506586,398726.1987084510
396169.1139507526,398726.4963201916
396170.0686450411,398726.7926302952
396171.0236340365,398727.0877395936
396171.9785170495,398727.3814499156
396172.9347960329,398727.6743544613
396173.8909686001,398727.9657600722
396174.8474358775,398728.2559648810
396175.8042982513,398728.5450684012
396176.7609546837,398728.8327733849
396177.7191070443,398729.1196721567
396178.6770538936,398729.4052723446
396179.6352950215,398729.6895717697
396180.5938317176,398729.9728703073
396181.5521633341,398730.2549702214
396182.5119908812,398730.5362639202
396183.4716124838,398730.8161590830
396184.4314296980,398731.0950537900
396185.3916428739,398731.3730471287
396186.3514510522,398731.6498427199
396187.3127560232,398731.9260320122
396188.2737559503,398732.2010231171
396189.2350518816,398732.4751132928
396190.1965438579,398732.7483029725
396191.1576325587,398733.0206947337
396192.1202180522,398733.2924801995
396193.0823994080,398733.5632678276
396194.0447776744,398733.8333548824
396195.0073528433,398734.1027413546
396195.9695251691,398734.3714298668
396196.9329956644,398734.6398128299
396197.8961624132,398734.9072974782
396198.8594265424,398735.1741819427
396199.8227889107,398735.4406661404
396200.7857492986,398735.7066522926
396201.7499087584,398735.9725332487
396202.7136658091,398736.2378162030
396203.6775211007,398736.5026988878
396204.6414746324,398736.7671813034
396205.6048275618,398737.0314664226
396206.5694799521,398737.2957458675
396207.5335308778,398737.5596280970
396208.4977808639,398737.8233095402
396209.4619300349,398738.0867915010
396210.4255785657,398738.3500757280
396211.3904274608,398738.6135546347
396212.3547757107,398738.8768358061
396213.3191231054,398739.1399170617
396214.2833705496,398739.4029987563
396215.2471173496,398739.6658827137
396216.2120653783,398739.9291612639
396217.1764123704,398740.1921425586
396218.1407593721,398740.4551238553
396219.1051068116,398740.7182051113
396220.0688532190,398740.9809891068
396222.9624953526,398741.7702302470
396223.9268428279,398742.0333114985
396224.8905897013,398742.2961954559
396225.8555373733,398742.5593740461
396226.8198844416,398742.8223553417
396227.7842319475,398743.0854365927
396228.7485790310,398743.3484178859
396229.7124259001,398743.6113014008
396230.6773731765,398743.8743800333
396231.6417202834,398744.1373613253
396232.6060669646,398744.4002426597
396233.5705140419,398744.6632235150
396234.5342601290,398744.9259075478
396235.4993069706,398745.1888857849
396236.4636532505,398745.4516671598
396237.4280994964,398745.7144480974
396238.3925453185,398745.9771290753
396239.3563909680,398746.2397127159
396240.3214369837,398746.5024910350
396241.2858823975,398746.7650720546
396242.2503278171,398747.0276530773
396243.2147732457,398747.2902340979
396244.1787180289,398747.5526173819
396245.1437636517,398747.8152957378
396246.1083086292,398748.0777763644
396247.0727536538,398748.3402574269
396248.0372986460,398748.6027380498
396249.0011430779,398748.8650218141
396249.9662886958,398749.1276997319
396250.9307337509,398749.3901807934
396251.8952787718,398749.6526614169
396252.8597238424,398749.9151424746
396253.8236687025,398750.1775257598
396254.7887148283,398750.4403040730
396255.7531603519,398750.7028850872
396256.7176063159,398750.9655660633
396257.6820522865,398751.2282470358
396258.6458976541,398751.4907307154
396259.6109446834,398751.7537089415
396260.5752915795,398752.0165902649
396261.5397384421,398752.2794711560
396262.5040853552,398752.5423524784
396263.4678325268,398752.8052364216
396264.4327804956,398753.0684150044
396265.3971282914,398753.3314962435
396266.3613765707,398753.5946778760
396267.3257252443,398753.8579590282
396268.2893733587,398754.1210433273
396269.2542227011,398754.3845222110
396270.2184718698,398754.6479037597
396271.1827214801,398754.9113852679
396272.1469710966,398755.1748667724
396273.1105205838,398755.4382513757
396274.0753708227,398755.7019301800
396275.0395213668,398755.9656120385
396276.0037714433,398756.2291935015
396276.9679220014,398756.4928753581
396277.9314723903,398756.7564598743
396278.8962235728,398757.0203390307
396279.8603745837,398757.2841208446
396280.8245256032,398757.5479026555
396281.7886766295,398757.8116844730
396282.7521275271,398758.0753693826
396283.7168791776,398758.3393484920
396284.6810306574,398758.6032302641
396285.6451817140,398758.8670120752
396286.6092332520,398759.1308942821
396287.5727845761,398759.3946787152
396288.5375362659,398759.6586578212
396289.5015882570,398759.9226399862
396290.4657397816,398760.1865217575
396291.4297917865,398760.4505039170
396292.3933431471,398760.7142883453
396293.3579953479,398760.9783678480
396294.3220478084,398761.2424499699
396295.2860998458,398761.5064321303
396296.2502522757,398761.7705138149
396297.2137041485,398762.0343986359
396298.1783576796,398762.2987780087
396299.1423102178,398762.5628605691
396300.1063635857,398762.8271426026
396301.0704165289,398763.0913246789
396302.0337697739,398763.3555098095
396302.9984237735,398763.6199891387
396303.9623776441,398763.8843715647
396304.9263315208,398764.1487539961
396305.8902854057,398764.4131364237
396306.8536391204,398764.6774215101
396307.8181940612,398764.9421011904
396308.7821484002,398765.2065835758
396309.7461027477,398765.4710659615
396310.7100571001,398765.7355483463
396311.6734108527,398765.9998334310
396312.6379654013,398766.2644131507
396313.6020193050,398766.5287951436
396314.5659728244,398766.7930776071
396315.5300258806,398767.0572596817
396316.4934779032,398767.3211444976
396317.4581307212,398767.5853239491
396318.4222820307,398767.8491057514
396319.3864329160,398768.1127875952
396320.3506829067,398768.3762690898
396321.3143314331,398768.6393533637
396322.2792798490,398768.9025319272
396323.2437271891,398769.1654127969
396324.2081732426,398769.4279937915
396325.1727179685,398769.6902744753
396326.1367607556,398769.9520575516
396327.1021034354,398770.2139349119
396328.0668442163,398770.4753151035
396329.0317836291,398770.7363945423
396329.9967217519,398770.9971741084
396330.9611579396,398771.2574560685
396331.9268935853,398771.5177323546
396332.8921268602,398771.7774110732
396333.8574592406,398772.0368894356
396334.8228898600,398772.2959675371
396335.7877190140,398772.5546484219
396336.7539471568,398772.8132232326
396337.7196737883,398773.0714004003
396338.6853987049,398773.3291777329
396339.6512227220,398773.5867547120
396340.6164448423,398773.8438345203
396341.5830672447,398774.1011081336
396342.5490873200,398774.3577846166
396343.5152064962,398774.6142607511
396344.4814247761,398774.8705365250
396345.4470415886,398775.1264150938
396346.4138592000,398775.3825882949
396347.3801748689,398775.6382638876
396348.3465896436,398775.8937391273
396349.3130039926,398776.1491144107
396350.2787177812,398776.4042928317
396351.2458318506,398776.6596650552
396352.2123448840,398776.9147400301
396353.1787579702,398777.1698154363
396354.1452705881,398777.4247904446
396355.1111834658,398777.6797680777
396356.0782967096,398777.9349403854
396357.0448097786,398778.1900153597
396358.0112228996,398778.4450907636
396358.9776364602,398778.7002661249
396359.9434507086,398778.9555440677
396360.9104666185,398779.2113165566
396361.8767823974,398779.4669921487
396362.8429990887,398779.7228680907
396363.8092166503,398779.9789439439
396364.7747358079,398780.2353227306
396365.7413570980,398780.4922964642
396366.7072791209,398780.7493732059
396367.6732028780,398781.0068497842
396368.6389284501,398781.2647270685
396369.6038560914,398781.5230076735
396370.5698871601,398781.7821831000
396371.5352193935,398782.0415614937
396372.5004538312,398782.3014401206
396373.4654909513,398782.5619193608
396374.4297314332,398782.8231017992
396375.3949753874,398783.0851794966
396376.3594218366,398783.3477604786
396377.3237709272,398783.6109416427
396378.2878240329,398783.8750237375
396379.2509805443,398784.1398094676
396380.2152413460,398784.4056899350
396381.1786055533,398784.6722740316
396382.1417733018,398784.9396586685
396383.1046455001,398785.2080441905
396384.0666215334,398785.4772333075
396385.0295032367,398785.7478179055
396385.9915883037,398786.0191057043
396386.9533778193,398786.2913943908
396387.9148717801,398786.5646839636
396388.8753709156,398786.8390774442
396389.8367757194,398787.1148664070
396390.7972847931,398787.3915589188
396391.7574991753,398787.6694522354
396392.7173184831,398787.9484468342
396393.6761429602,398788.2285453364
396394.6359739300,398788.5102388004
396395.5947096811,398788.7929366499
396396.5531507438,398789.0768353032
396397.5110976346,398789.3620355861
396398.4680501325,398789.6484397322
396399.4259095909,398789.9365392394
396400.3827742254,398790.2257426461
396401.3392446414,398790.5162472545
396402.2952208875,398790.8080534983
396403.2501032093,398791.1011639944
396404.2059928880,398791.3960693714
396405.1606878229,398791.6920795232
396406.1149889745,398791.9894908333
396407.0688963424,398792.2883033002
396408.0216093999,398792.5883205033
396408.9752302851,398792.8902329757
396409.9277568172,398793.1933497440
396410.8797900410,398793.4979680672
396411.8313290911,398793.8038880269
396412.7818746100,398794.1112117618
396413.7331276079,398794.4203316849
396414.6832862576,398794.7306559056
396415.6329515946,398795.0424816769
396416.5822235807,398795.3558085650
396417.5303012568,398795.6703401865
396418.4791868053,398795.9867675193
396419.4268784715,398796.3044995391
396420.3740768314,398796.6237331104
396421.3208818375,398796.9444678022
396422.2663925797,398797.2664076581
396423.2128115797,398797.5903427486
396424.1579367443,398797.9155829705
396425.1026681257,398798.2422243424
396426.0468066720,398798.5704676668
396426.9897509087,398798.8999157228
396427.9335034480,398799.2313594462
396428.8761620669,398799.5641074245
396429.8181270282,398799.8982578712
396430.7596986427,398800.2339094322
396431.6999759861,398800.5707661674
396432.6411615952,398800.9096181241
396433.5811528935,398801.2496748131
396434.5205509230,398801.5912334988
396435.4594547853,398801.9340938183
396436.3971643334,398802.2781588731
396437.3357817141,398802.6241191985
396438.2731048285,398802.9712846936
396439.2099337705,398803.3197518256
396440.1463689300,398803.6696201137
396441.0815085322,398804.0203937011
396442.0176559192,398804.3730621212
396442.9525086094,398804.7268357550
396443.8868666980,398805.0818110646
396444.8208305712,398805.4380875792
396445.7535988440,398805.7952689490
396446.6872745139,398806.1542456377
396447.6198545412,398806.5141267409
396448.5518404344,398806.8753099277
396449.4835312197,398807.2375939500
396450.4139264371,398807.6007832739
396451.3453281515,398807.9655675577
396452.2756346522,398808.3313562275
396453.2054461188,398808.6982466164
396454.1347629845,398809.0663386799
396455.0629837731,398809.4352352081
396455.9921110979,398809.8057271395
396456.9201427807,398810.1771234903
396457.8476794286,398810.5496215607
396458.7748214343,398810.9233208744
396459.7007669720,398811.2977251314
396460.6277194373,398811.6738243111
396461.5534763020,398812.0508283467
396462.4788376583,398812.4288337082
396463.4037044142,398812.8080407468
396464.3273751353,398813.1880526898
396465.2520523529,398813.5696595921
396466.1755335355,398813.9520713979
396467.0986196439,398814.3355844861
396468.0212107204,398814.7201992932
396468.9427057197,398815.1056185649
396469.8651072585,398815.4926332396
396470.7864127208,398815.8804523804
396471.7072231502,398816.2693732349
396472.6276380726,398816.6592954188
396473.5468569630,398817.0500225024
396474.4669823903,398817.4423449889
396475.3861112701,398817.8353715410
396476.3046451583,398818.2295002507
396477.2227835423,398818.6246302839
396478.1398254182,398819.0204648264
396479.0578737900,398819.4178943330
396479.9746261709,398819.8161291751
396480.8910825723,398820.2152649478
396481.8070435103,398820.6154024857
396482.7219079402,398821.0162445299
396483.6376789116,398821.4186819681
396484.5523533757,398821.8218239148
396485.4666323317,398822.2259671897
396486.3804153933,398822.6310122696
396487.2931019505,398823.0367618547
396488.2067950027,398823.4441064003
396489.1192911587,398823.8520559299
396490.0313918098,398824.2610067899
396490.9429969972,398824.6709594113
396491.8536056380,398825.0816160996
396492.7650204239,398825.4937686692
396493.6753387071,398825.9066257429
396494.5852610528,398826.3203841824
396495.4946879363,398826.7351443871
396496.4030187432,398827.1507090587
396497.3121556997,398827.5677696031
396498.2202961088,398827.9855342199
396499.1279410541,398828.4043006000
396500.0350905376,398828.8240687386
396500.9411435145,398829.2445413880
396501.8480030731,398829.6666098685
396502.7537661242,398830.0893828591
396503.6590341469,398830.5132575683
396504.5638062715,398830.9380340820
396505.4673827969,398831.3637154553
396506.3718658629,398831.7909922260
396507.2751524628,398832.2189739391
396508.1779435988,398832.6479574161
396509.0803396667,398833.0780421785
396509.9814397427,398833.5089322741
396510.8833468297,398833.9415181676
396511.7841574111,398834.3748085675
396512.6843730038,398834.8092011231
396513.5841930937,398835.2445950005
396514.4827171926,398835.6807942185
396515.3820483051,398836.1186892300
396516.2801833844,398836.5573891425
396517.1778234346,398836.9971907765
396518.0749680213,398837.4379941697
396518.9708170511,398837.8797028611
396519.8674726615,398838.3230073866
396520.7630326294,398838.7672163369
396521.6578972202,398839.2124279189
396522.5522672118,398839.6588411806
396523.4454407403,398840.1059593858
396524.3393217548,398840.5548737781
396525.2320067385,398841.0045930702
396526.1241971234,398841.4555140408
396527.0156921298,398841.9074376508
396527.9059915384,398842.3602661145
396528.7969984323,398842.8148907710
396529.6868092962,398843.2703203214
396530.5760251696,398843.7268520381
396531.4646464890,398844.1845858636
396532.3519718152,398844.6431250259
396533.2401050228,398845.1035598981
396534.1268418503,398845.5647005889
396535.0130845114,398846.0271429127
396535.8986322227,398846.4906878308
396536.7829839051,398846.9550376480
396537.6679439817,398847.4213840122
396538.5516076374,398847.8884357497
396539.4347766942,398848.3566891690
396540.3172512353,398848.8261451352
396541.1984297918,398849.2964064419
396542.0803158318,398849.7684639351
396542.9609063157,398850.2414267229
396543.8409022437,398850.7155916304
396544.7203031835,398851.1908586922
396545.5983081764,398851.6669315237
396546.4771206180,398852.1448001098
396547.3545375429,398852.6235744291
396548.2313594777,398853.1034509056
396549.1075868610,398853.5845294921
396549.9825178190,398854.0663134606
396550.8581566578,398854.5499935410
396551.7323993060,398855.0344791946
396552.6061469272,398855.5200665696
396553.4792000348,398856.0068564963
396554.3509567208,398856.4943518025
396555.2234213274,398856.9837432546
396556.0944895564,398857.4738405230
396556.9650631878,398857.9651394701
396557.8349414413,398858.4574410486
396558.7035241394,398858.9506479277
396559.5728138943,398859.4455510337
396560.4408080921,398859.9413594390
396561.3081069129,398860.4381704719
396562.1748107470,398860.9360836651
396563.0402185911,398861.4348021976
396563.9063339279,398861.9353169155
396564.7711528427,398862.4365370183
396565.6352772440,398862.9389596654
396566.4988062270,398863.4423845121
396567.3610387891,398863.9465147433
396568.2239792754,398864.4525411147
396569.0856233403,398864.9592728671
396569.9465724595,398865.4671072140
396570.8068262021,398865.9759441953
396571.6658839163,398866.4855860790
396572.5256491203,398866.9970241505
396573.3840179446,398867.5091680360
396574.2417917827,398868.0224140795
396575.0988702425,398868.5366627592
396575.9546527157,398869.0517167733
396576.8111426808,398869.5685669764
396577.6662362676,398870.0861229941
396578.5207348655,398870.6047811740
396579.3745380906,398871.1244419820
396580.2271452845,398871.6449076950
396581.0802600510,398872.1671704688
396581.9320783985,398872.6901386201
396582.7833013286,398873.2141089724
396583.6338297454,398873.7392818742
396584.4830613108,398874.2650601993
396585.3328008838,398874.7927355406
396586.1813439962,398875.3211158250
396587.0291921611,398875.8505987052
396587.8763449515,398876.3810842181
396588.7222013224,398876.9122751138
396589.5686656572,398877.4453625873
396590.4138331418,398877.9790554868
396591.2583056823,398878.5138509738
396592.1020828452,398879.0496490987
396592.9446635495,398879.5861521696
396593.7877518262,398880.1244522989
396594.6295432545,398880.6633578491
396595.4707396947,398881.2033655538
396596.3112407575,398881.7443758964
396597.1504449716,398882.2859916622
396597.9902571504,398882.8295040067
396598.8287724791,398883.3736217749
396599.6665919993,398883.9186422210
396600.5038165338,398884.4647648235
396601.3397442164,398885.0114928440
396602.1761794753,398885.5600179288
396603.0114182739,398886.1092479545
396603.8459612652,398886.6593806576
396604.6799088388,398887.2105155594
396605.5124596030,398887.7622563229
396606.3456183322,398888.3158936621
396607.1774797783,398888.8700364719
396608.0087462422,398889.4252814323
396608.8392169355,398889.9814295108
396609.6684911733,398890.5382825304
396610.4982729839,398891.0969326080
396611.3266579856,398891.6561885483
396612.1544475720,398892.2164466830
396612.9815417805,398892.7777074572
396613.8073395705,398893.3396736104
396614.6336449371,398893.9034368193
396615.4586534542,398894.4678054539
396616.2828670678,398895.0332771154
396617.1064852655,398895.5997509800
396617.9286066962,398896.1668311367
396618.7513365242,398896.7359078333
396619.5726695436,398897.3055903855
396620.3933071888,398897.8762755771
396621.2132498895,398898.4480633580
396622.0316958228,398899.0204574374
396622.8506501984,398899.5948484907
396623.6683077221,398900.1698449655
396624.4851703431,398900.7459444704
396625.3012380655,398901.3231470081
396626.1159094073,398901.9010553572
396626.9310887599,398902.4808607285
396627.7447713450,398903.0612723912
396628.5577594210,398903.6428866073
396629.3699521627,398904.2255038938
396630.1807485274,398904.8088269977
396630.9919533717,398905.3941475127
396631.8017614101,398905.9800738914
396632.6108745055,398906.5671028540
396633.4190923082,398907.1551353327
396634.2260132630,398907.7437732277
396635.0333426981,398908.3344085362
396635.8392757577,398908.9257496676
396636.6445130105,398909.5179934702
396637.4488554047,398910.1113407353
396638.2519009480,398910.7052934269
396639.0554544978,398911.3011431393
396639.8576108117,398911.8974987479
396640.6589722215,398912.4949573852
396641.4596378275,398913.0933187029
396642.2589066234,398913.6922858791
396643.0586834268,398914.2931500723
396643.8570629924,398914.8945201670
396644.6547471824,398915.4968928947
396645.4516364754,398916.1003686509
396646.2472280494,398916.7042499147
396647.0432281097,398917.3101285906
396647.8378309278,398917.9165131698
396648.6317379395,398918.5238004222
396649.4247505252,398919.1322911007
396650.2164653976,398919.7411872825
396651.0085891844,398920.3521808387
396651.7993152975,398920.9635803363
396652.5892465117,398921.5760828634
396653.3782828649,398922.1896888557
396654.1660223716,398922.8039002721
396654.9540699706,398923.4200095759
396655.7406208034,398924.0367251757
396656.5263767330,398924.6545438058
396657.3113377640,398925.2734654651
396658.0949015552,398925.8928930264
396658.8786749344,398926.5144188289
396659.6610603270,398927.1365504884
396660.4426503865,398927.7596852219
396661.2233451578,398928.3838234648
396662.0026431166,398929.0085675665
396662.7823495753,398929.6353090779
396663.5605592653,398930.2626568822
396664.3378736665,398930.8910081993
396665.1144926918,398931.5203621479
396665.8897140403,398932.1501220447
396666.6653438886,398932.7818793489
396667.4395760572,398933.4140425985
396668.2130133277,398934.0473088741
396668.9857543591,398934.6813778700
396669.7570977128,398935.3158528105
396670.5289495221,398935.9523247256
396671.2994032211,398936.5891026278
396672.0690615896,398937.2268835967
396672.8380237190,398937.8654672871
396673.6056881257,398938.5044564839
396674.3738601251,398939.1452427397
396675.1406348783,398939.7865348925
396675.9067133920,398940.4286297735
396676.6719961420,398941.0716277595
396677.4359811695,398941.7150312563
396678.2003738334,398942.3602322459
396678.9634692078,398943.0059387019
