247018.2542,435705.4352,0.0000
247019.2231,435705.6826,0.0000
247020.1918,435705.9308,0.0000
247021.1602,435706.1800,0.0000
247022.1284,435706.4301,0.0000
247023.0965,435706.6810,0.0000
247024.0642,435706.9328,0.0000
247025.0318,435707.1856,0.0000
247025.9990,435707.4394,0.0000
247026.9660,435707.6942,0.0000
247027.9328,435707.9499,0.0000
247028.8992,435708.2067,0.0000
247029.8654,435708.4644,0.0000
247030.8313,435708.7234,0.0000
247031.7970,435708.9834,0.0000
247032.7623,435709.2444,0.0000
247033.7273,435709.5065,0.0000
247034.6920,435709.7698,0.0000
247035.6564,435710.0343,0.0000
247036.6205,435710.3000,0.0000
247037.5842,435710.5667,0.0000
247038.5477,435710.8347,0.0000
247039.5108,435711.1039,0.0000
247040.4735,435711.3743,0.0000
247041.4359,435711.6460,0.0000
247042.3979,435711.9189,0.0000
247043.3596,435712.1931,0.0000
247044.3209,435712.4685,0.0000
247045.2819,435712.7452,0.0000
247046.2425,435713.0232,0.0000
247047.2027,435713.3025,0.0000
247048.1625,435713.5831,0.0000
247049.1219,435713.8650,0.0000
247050.0810,435714.1482,0.0000
247051.0397,435714.4328,0.0000
247051.9979,435714.7187,0.0000
247052.9558,435715.0059,0.0000
247053.9132,435715.2945,0.0000
247054.8703,435715.5844,0.0000
247055.8269,435715.8757,0.0000
247056.7831,435716.1683,0.0000
247057.7390,435716.4623,0.0000
247058.6943,435716.7577,0.0000
247059.6493,435717.0545,0.0000
247060.6038,435717.3527,0.0000
247061.5579,435717.6522,0.0000
247062.5115,435717.9532,0.0000
247063.4647,435718.2556,0.0000
247064.4174,435718.5594,0.0000
247065.3697,435718.8646,0.0000
247066.3215,435719.1713,0.0000
247067.2729,435719.4794,0.0000
247068.2237,435719.7890,0.0000
247069.1741,435720.1000,0.0000
247070.1241,435720.4125,0.0000
247071.0735,435720.7264,0.0000
247072.0225,435721.0418,0.0000
247072.9709,435721.3587,0.0000
247073.9189,435721.6770,0.0000
247074.8664,435721.9967,0.0000
247075.8134,435722.3180,0.0000
247076.7600,435722.6406,0.0000
247077.7060,435722.9647,0.0000
247078.6515,435723.2901,0.0000
247079.5966,435723.6170,0.0000
247080.5412,435723.9453,0.0000
247081.4853,435724.2749,0.0000
247082.4289,435724.6059,0.0000
247083.3721,435724.9383,0.0000
247084.3148,435725.2719,0.0000
247085.2570,435725.6069,0.0000
247086.1988,435725.9432,0.0000
247087.1401,435726.2808,0.0000
247088.0809,435726.6196,0.0000
247089.0213,435726.9597,0.0000
247089.9613,435727.3010,0.0000
247090.9007,435727.6436,0.0000
247091.8397,435727.9875,0.0000
247092.7783,435728.3326,0.0000
247093.7164,435728.6789,0.0000
247094.6541,435729.0265,0.0000
247095.5912,435729.3754,0.0000
247096.5279,435729.7255,0.0000
247097.4641,435730.0770,0.0000
247098.3999,435730.4297,0.0000
247099.3351,435730.7837,0.0000
247100.2699,435731.1390,0.0000
247101.2041,435731.4957,0.0000
247102.1378,435731.8537,0.0000
247103.0710,435732.2131,0.0000
247104.0037,435732.5738,0.0000
247104.9358,435732.9359,0.0000
247105.8674,435733.2994,0.0000
247106.7985,435733.6643,0.0000
247107.7290,435734.0306,0.0000
247108.6589,435734.3983,0.0000
247109.5883,435734.7674,0.0000
247110.5171,435735.1379,0.0000
247111.4454,435735.5098,0.0000
247112.3731,435735.8831,0.0000
247113.3002,435736.2578,0.0000
247114.2268,435736.6339,0.0000
247115.1528,435737.0114,0.0000
247116.0783,435737.3901,0.0000
247117.0033,435737.7703,0.0000
247117.9276,435738.1518,0.0000
247118.8514,435738.5346,0.0000
247119.7747,435738.9188,0.0000
247120.6975,435739.3042,0.0000
247121.6197,435739.6908,0.0000
247122.5414,435740.0788,0.0000
247123.4625,435740.4680,0.0000
247124.3831,435740.8585,0.0000
247125.3032,435741.2502,0.0000
247126.2228,435741.6431,0.0000
247127.1419,435742.0372,0.0000
247128.0604,435742.4325,0.0000
247128.9784,435742.8290,0.0000
247129.8959,435743.2267,0.0000
247130.8129,435743.6256,0.0000
247131.7294,435744.0257,0.0000
247132.6454,435744.4270,0.0000
247133.5608,435744.8294,0.0000
247134.4758,435745.2330,0.0000
247135.3902,435745.6378,0.0000
247136.3041,435746.0437,0.0000
247137.2175,435746.4508,0.0000
247138.1303,435746.8591,0.0000
247139.0426,435747.2686,0.0000
247139.9545,435747.6792,0.0000
247140.8657,435748.0910,0.0000
247141.7765,435748.5039,0.0000
247142.6867,435748.9180,0.0000
247143.5964,435749.3333,0.0000
247144.5056,435749.7497,0.0000
247145.4142,435750.1673,0.0000
247146.3224,435750.5860,0.0000
247147.2299,435751.0059,0.0000
247148.1370,435751.4269,0.0000
247149.0435,435751.8490,0.0000
247149.9495,435752.2723,0.0000
247150.8550,435752.6967,0.0000
247151.7599,435753.1222,0.0000
247152.6644,435753.5489,0.0000
247153.5683,435753.9766,0.0000
247154.4716,435754.4055,0.0000
247155.3745,435754.8355,0.0000
247156.2768,435755.2666,0.0000
247157.1786,435755.6987,0.0000
247158.0798,435756.1320,0.0000
247158.9806,435756.5664,0.0000
247159.8808,435757.0019,0.0000
247160.7804,435757.4384,0.0000
247161.6796,435757.8761,0.0000
247162.5782,435758.3148,0.0000
247163.4763,435758.7546,0.0000
247164.3739,435759.1955,0.0000
247165.2709,435759.6375,0.0000
247166.1674,435760.0805,0.0000
247167.0633,435760.5247,0.0000
247167.9587,435760.9699,0.0000
247168.8536,435761.4162,0.0000
247169.7479,435761.8636,0.0000
247170.6417,435762.3121,0.0000
247171.5350,435762.7617,0.0000
247172.4277,435763.2123,0.0000
247173.3199,435763.6640,0.0000
247174.2115,435764.1168,0.0000
247175.1026,435764.5707,0.0000
247175.9931,435765.0256,0.0000
247176.8830,435765.4816,0.0000
247177.7725,435765.9387,0.0000
247178.6613,435766.3969,0.0000
247179.5496,435766.8561,0.0000
247180.4374,435767.3165,0.0000
247181.3246,435767.7778,0.0000
247182.2112,435768.2403,0.0000
247183.0973,435768.7038,0.0000
247183.9828,435769.1684,0.0000
247184.8678,435769.6341,0.0000
247185.7522,435770.1008,0.0000
247186.6360,435770.5686,0.0000
247187.5193,435771.0375,0.0000
247188.4020,435771.5074,0.0000
247189.2841,435771.9784,0.0000
247190.1657,435772.4505,0.0000
247191.0467,435772.9236,0.0000
247191.9271,435773.3978,0.0000
247192.8070,435773.8731,0.0000
247193.6862,435774.3494,0.0000
247194.5649,435774.8268,0.0000
247195.4430,435775.3052,0.0000
247196.3206,435775.7847,0.0000
247197.1975,435776.2653,0.0000
247198.0739,435776.7470,0.0000
247198.9497,435777.2297,0.0000
247199.8249,435777.7135,0.0000
247200.6995,435778.1983,0.0000
247201.5735,435778.6842,0.0000
247202.4469,435779.1712,0.0000
247203.3197,435779.6592,0.0000
247204.1919,435780.1484,0.0000
247205.0635,435780.6385,0.0000
247205.9346,435781.1298,0.0000
247206.8050,435781.6221,0.0000
247207.6748,435782.1155,0.0000
247208.5440,435782.6099,0.0000
247209.4126,435783.1054,0.0000
247210.2806,435783.6020,0.0000
247211.1480,435784.0996,0.0000
247212.0148,435784.5983,0.0000
247212.8809,435785.0981,0.0000
247213.7465,435785.5989,0.0000
247214.6114,435786.1008,0.0000
247215.4757,435786.6037,0.0000
247216.3394,435787.1077,0.0000
247217.2025,435787.6128,0.0000
247218.0650,435788.1189,0.0000
247218.9268,435788.6261,0.0000
247219.7881,435789.1343,0.0000
247220.6487,435789.6436,0.0000
247221.5086,435790.1539,0.0000
247222.3680,435790.6653,0.0000
247223.2267,435791.1777,0.0000
247224.0849,435791.6912,0.0000
247224.9423,435792.2057,0.0000
247225.7992,435792.7212,0.0000
247226.6554,435793.2378,0.0000
247227.5110,435793.7554,0.0000
247228.3660,435794.2741,0.0000
247229.2203,435794.7938,0.0000
247230.0740,435795.3146,0.0000
247230.9271,435795.8364,0.0000
247231.7795,435796.3592,0.0000
247232.6313,435796.8831,0.0000
247233.4825,435797.4081,0.0000
247234.3330,435797.9340,0.0000
247235.1828,435798.4611,0.0000
247236.0320,435798.9892,0.0000
247236.8805,435799.5183,0.0000
247237.7284,435800.0485,0.0000
247238.5756,435800.5797,0.0000
247239.4222,435801.1120,0.0000
247240.2680,435801.6454,0.0000
247241.1132,435802.1799,0.0000
247241.9578,435802.7154,0.0000
247242.8016,435803.2520,0.0000
247243.6448,435803.7897,0.0000
247244.4872,435804.3285,0.0000
247245.3289,435804.8683,0.0000
247246.1700,435805.4093,0.0000
247247.0103,435805.9513,0.0000
247247.8500,435806.4945,0.0000
247248.6889,435807.0388,0.0000
247249.5270,435807.5842,0.0000
247250.3645,435808.1308,0.0000
247251.2012,435808.6784,0.0000
247252.0371,435809.2272,0.0000
247252.8723,435809.7771,0.0000
247253.7068,435810.3282,0.0000
247254.5405,435810.8804,0.0000
247255.3734,435811.4338,0.0000
247256.2056,435811.9883,0.0000
247257.0370,435812.5440,0.0000
247257.8676,435813.1008,0.0000
247258.6974,435813.6588,0.0000
247259.5265,435814.2180,0.0000
247260.3548,435814.7784,0.0000
247261.1822,435815.3399,0.0000
247262.0089,435815.9026,0.0000
247262.8347,435816.4665,0.0000
247263.6598,435817.0315,0.0000
247264.4841,435817.5977,0.0000
247265.3075,435818.1651,0.0000
247266.1301,435818.7337,0.0000
247266.9519,435819.3035,0.0000
247267.7730,435819.8744,0.0000
247268.5931,435820.4465,0.0000
247269.4125,435821.0197,0.0000
247270.2311,435821.5941,0.0000
247271.0488,435822.1697,0.0000
247271.8657,435822.7465,0.0000
247272.6818,435823.3244,0.0000
247273.4971,435823.9035,0.0000
247274.3115,435824.4838,0.0000
247275.1251,435825.0652,0.0000
247275.9379,435825.6477,0.0000
247276.7499,435826.2315,0.0000
247277.5610,435826.8163,0.0000
247278.3713,435827.4023,0.0000
247279.1808,435827.9895,0.0000
247279.9894,435828.5778,0.0000
247280.7972,435829.1673,0.0000
247281.6041,435829.7579,0.0000
247282.4103,435830.3496,0.0000
247283.2155,435830.9425,0.0000
247284.0200,435831.5366,0.0000
247284.8236,435832.1318,0.0000
247285.6263,435832.7281,0.0000
247286.4282,435833.3255,0.0000
247287.2293,435833.9241,0.0000
247288.0295,435834.5238,0.0000
247288.8289,435835.1246,0.0000
247289.6274,435835.7266,0.0000
247290.4251,435836.3297,0.0000
247291.2219,435836.9339,0.0000
247292.0178,435837.5393,0.0000
247292.8129,435838.1458,0.0000
247293.6072,435838.7534,0.0000
247294.4005,435839.3621,0.0000
247295.1930,435839.9720,0.0000
247295.9847,435840.5830,0.0000
247296.7755,435841.1951,0.0000
247297.5654,435841.8083,0.0000
247298.3544,435842.4227,0.0000
247299.1426,435843.0381,0.0000
247299.9298,435843.6547,0.0000
247300.7162,435844.2725,0.0000
247301.5017,435844.8913,0.0000
247302.2863,435845.5113,0.0000
247303.0700,435846.1325,0.0000
247303.8529,435846.7547,0.0000
247304.6348,435847.3781,0.0000
247305.4158,435848.0026,0.0000
247306.1959,435848.6282,0.0000
247306.9751,435849.2550,0.0000
247307.7534,435849.8829,0.0000
247308.5308,435850.5119,0.0000
247309.3072,435851.1421,0.0000
247310.0828,435851.7734,0.0000
247310.8574,435852.4058,0.0000
247311.6311,435853.0394,0.0000
247312.4039,435853.6741,0.0000
247313.1757,435854.3099,0.0000
247313.9466,435854.9468,0.0000
247314.7166,435855.5849,0.0000
247315.4857,435856.2240,0.0000
247316.2538,435856.8643,0.0000
247317.0211,435857.5057,0.0000
247317.7873,435858.1482,0.0000
247318.5527,435858.7918,0.0000
247319.3171,435859.4365,0.0000
247320.0806,435860.0823,0.0000
247320.8432,435860.7292,0.0000
247321.6049,435861.3772,0.0000
247322.3656,435862.0263,0.0000
247323.1254,435862.6764,0.0000
247323.8842,435863.3277,0.0000
247324.6422,435863.9800,0.0000
247325.3992,435864.6334,0.0000
247326.1553,435865.2879,0.0000
247326.9105,435865.9434,0.0000
247327.6647,435866.6000,0.0000
247328.4180,435867.2576,0.0000
247329.1704,435867.9164,0.0000
247329.9219,435868.5761,0.0000
247330.6724,435869.2370,0.0000
247331.4220,435869.8988,0.0000
247332.1707,435870.5618,0.0000
247332.9185,435871.2257,0.0000
247333.6653,435871.8908,0.0000
247334.4112,435872.5568,0.0000
247335.1562,435873.2239,0.0000
247335.9002,435873.8920,0.0000
247336.6433,435874.5612,0.0000
247337.3855,435875.2314,0.0000
247338.1267,435875.9027,0.0000
247338.8670,435876.5749,0.0000
247339.6064,435877.2482,0.0000
247340.3448,435877.9226,0.0000
247341.0823,435878.5980,0.0000
247341.8188,435879.2744,0.0000
247342.5544,435879.9518,0.0000
247343.2890,435880.6303,0.0000
247344.0227,435881.3098,0.0000
247344.7554,435881.9904,0.0000
247345.4871,435882.6720,0.0000
247346.2179,435883.3546,0.0000
247346.9477,435884.0383,0.0000
247347.6765,435884.7230,0.0000
247348.4043,435885.4087,0.0000
247349.1311,435886.0955,0.0000
247349.8570,435886.7834,0.0000
247350.5819,435887.4723,0.0000
247351.3057,435888.1622,0.0000
247352.0286,435888.8532,0.0000
247352.7505,435889.5452,0.0000
247353.4713,435890.2383,0.0000
247354.1912,435890.9324,0.0000
247354.9101,435891.6275,0.0000
247355.6279,435892.3237,0.0000
247356.3448,435893.0209,0.0000
247357.0607,435893.7192,0.0000
247357.7755,435894.4184,0.0000
247358.4894,435895.1187,0.0000
247359.2023,435895.8200,0.0000
247359.9141,435896.5223,0.0000
247360.6250,435897.2257,0.0000
247361.3349,435897.9300,0.0000
247362.0438,435898.6353,0.0000
247362.7517,435899.3416,0.0000
247363.4586,435900.0489,0.0000
247364.1645,435900.7572,0.0000
247364.8694,435901.4665,0.0000
247365.5734,435902.1768,0.0000
247366.2763,435902.8880,0.0000
247366.9783,435903.6002,0.0000
247367.6793,435904.3134,0.0000
247368.3793,435905.0275,0.0000
247369.0783,435905.7427,0.0000
247369.7763,435906.4587,0.0000
247370.4733,435907.1758,0.0000
247371.1693,435907.8938,0.0000
247371.8643,435908.6128,0.0000
247372.5583,435909.3328,0.0000
247373.2513,435910.0537,0.0000
247373.9433,435910.7756,0.0000
247374.6343,435911.4985,0.0000
247375.3243,435912.2223,0.0000
247376.0132,435912.9471,0.0000
247376.7012,435913.6729,0.0000
247377.3881,435914.3996,0.0000
247378.0740,435915.1273,0.0000
247378.7589,435915.8560,0.0000
247379.4427,435916.5856,0.0000
247380.1256,435917.3162,0.0000
247380.8074,435918.0477,0.0000
247381.4881,435918.7802,0.0000
247382.1679,435919.5137,0.0000
247382.8466,435920.2481,0.0000
247383.5242,435920.9835,0.0000
247384.2009,435921.7198,0.0000
247384.8765,435922.4570,0.0000
247385.5511,435923.1952,0.0000
247386.2246,435923.9344,0.0000
247386.8971,435924.6745,0.0000
247387.5686,435925.4155,0.0000
247388.2391,435926.1574,0.0000
247388.9085,435926.9003,0.0000
247389.5769,435927.6441,0.0000
247390.2442,435928.3889,0.0000
247390.9105,435929.1345,0.0000
247391.5758,435929.8811,0.0000
247392.2401,435930.6286,0.0000
247392.9033,435931.3771,0.0000
247393.5655,435932.1264,0.0000
247394.2266,435932.8767,0.0000
247394.8867,435933.6279,0.0000
247395.5458,435934.3799,0.0000
247396.2038,435935.1329,0.0000
247396.8608,435935.8868,0.0000
247397.5168,435936.6416,0.0000
247398.1717,435937.3973,0.0000
247398.8256,435938.1539,0.0000
247399.4785,435938.9113,0.0000
247400.1303,435939.6697,0.0000
247400.7811,435940.4290,0.0000
247401.4308,435941.1891,0.0000
247402.0796,435941.9502,0.0000
247402.7272,435942.7121,0.0000
247403.3739,435943.4749,0.0000
247404.0195,435944.2385,0.0000
247404.6640,435945.0031,0.0000
247405.3076,435945.7685,0.0000
247405.9501,435946.5348,0.0000
247406.5915,435947.3020,0.0000
247407.2319,435948.0700,0.0000
247407.8713,435948.8389,0.0000
247408.5096,435949.6086,0.0000
247409.1469,435950.3793,0.0000
247409.7832,435951.1508,0.0000
247410.4184,435951.9231,0.0000
247411.0525,435952.6963,0.0000
247411.6856,435953.4704,0.0000
247412.3177,435954.2453,0.0000
247412.9487,435955.0211,0.0000
247413.5786,435955.7978,0.0000
247414.2075,435956.5753,0.0000
247414.8353,435957.3536,0.0000
247415.4620,435958.1328,0.0000
247416.0877,435958.9129,0.0000
247416.7123,435959.6938,0.0000
247417.3359,435960.4756,0.0000
247417.9584,435961.2583,0.0000
247418.5798,435962.0418,0.0000
247419.2001,435962.8261,0.0000
247419.8193,435963.6113,0.0000
247420.4375,435964.3974,0.0000
247421.0545,435965.1843,0.0000
247421.6705,435965.9720,0.0000
247422.2854,435966.7606,0.0000
247422.8992,435967.5501,0.0000
247423.5120,435968.3404,0.0000
247424.1236,435969.1315,0.0000
247424.7342,435969.9235,0.0000
247425.3437,435970.7163,0.0000
247425.9521,435971.5099,0.0000
247426.5594,435972.3044,0.0000
247427.1656,435973.0997,0.0000
247427.7708,435973.8958,0.0000
247428.3748,435974.6927,0.0000
247428.9778,435975.4905,0.0000
247429.5797,435976.2890,0.0000
247430.1806,435977.0884,0.0000
247430.7804,435977.8885,0.0000
247431.3791,435978.6895,0.0000
247431.9768,435979.4912,0.0000
247432.5734,435980.2937,0.0000
247433.1690,435981.0970,0.0000
247433.7635,435981.9011,0.0000
247434.3570,435982.7060,0.0000
247434.9494,435983.5116,0.0000
247435.5408,435984.3180,0.0000
247436.1311,435985.1251,0.0000
247436.7205,435985.9330,0.0000
247437.3088,435986.7417,0.0000
247437.8960,435987.5511,0.0000
247438.4823,435988.3612,0.0000
247439.0675,435989.1721,0.0000
247439.6517,435989.9837,0.0000
247440.2348,435990.7960,0.0000
247440.8170,435991.6091,0.0000
247441.3981,435992.4229,0.0000
247441.9782,435993.2375,0.0000
247442.5573,435994.0527,0.0000
247443.1354,435994.8687,0.0000
247443.7124,435995.6854,0.0000
247444.2885,435996.5029,0.0000
247444.8635,435997.3210,0.0000
247445.4375,435998.1399,0.0000
247446.0105,435998.9594,0.0000
247446.5825,435999.7797,0.0000
247447.1535,436000.6006,0.0000
247447.7234,436001.4223,0.0000
247448.2924,436002.2447,0.0000
247448.8604,436003.0677,0.0000
247449.4274,436003.8914,0.0000
247449.9934,436004.7158,0.0000
247450.5584,436005.5409,0.0000
247451.1224,436006.3667,0.0000
247451.6855,436007.1931,0.0000
247452.2476,436008.0202,0.0000
247452.8087,436008.8479,0.0000
247453.3688,436009.6763,0.0000
247453.9280,436010.5053,0.0000
247454.4862,436011.3350,0.0000
247455.0435,436012.1654,0.0000
247455.5998,436012.9963,0.0000
247456.1552,436013.8279,0.0000
247456.7097,436014.6601,0.0000
247457.2632,436015.4930,0.0000
247457.8157,436016.3265,0.0000
247458.3673,436017.1606,0.0000
247458.9180,436017.9953,0.0000
247459.4677,436018.8306,0.0000
247460.0165,436019.6666,0.0000
247460.5644,436020.5032,0.0000
247461.1113,436021.3403,0.0000
247461.6573,436022.1782,0.0000
247462.2023,436023.0166,0.0000
247462.7464,436023.8556,0.0000
247463.2895,436024.6952,0.0000
247463.8317,436025.5355,0.0000
247464.3729,436026.3764,0.0000
247464.9132,436027.2179,0.0000
247465.4525,436028.0600,0.0000
247465.9909,436028.9027,0.0000
247466.5283,436029.7460,0.0000
247467.0647,436030.5900,0.0000
247467.6002,436031.4345,0.0000
247468.1347,436032.2797,0.0000
247468.6683,436033.1254,0.0000
247469.2008,436033.9718,0.0000
247469.7325,436034.8188,0.0000
247470.2631,436035.6664,0.0000
247470.7928,436036.5146,0.0000
247471.3215,436037.3634,0.0000
247471.8493,436038.2128,0.0000
247472.3761,436039.0628,0.0000
247472.9019,436039.9133,0.0000
247473.4268,436040.7645,0.0000
247473.9507,436041.6163,0.0000
247474.4737,436042.4686,0.0000
247474.9957,436043.3216,0.0000
247475.5168,436044.1751,0.0000
247476.0369,436045.0292,0.0000
247476.5561,436045.8839,0.0000
247477.0743,436046.7391,0.0000
247477.5915,436047.5949,0.0000
247478.1079,436048.4513,0.0000
247478.6232,436049.3083,0.0000
247479.1377,436050.1658,0.0000
247479.6512,436051.0239,0.0000
247480.1637,436051.8826,0.0000
247480.6753,436052.7418,0.0000
247481.1859,436053.6016,0.0000
247481.6956,436054.4620,0.0000
247482.2044,436055.3229,0.0000
247482.7121,436056.1844,0.0000
247483.2189,436057.0464,0.0000
247483.7248,436057.9090,0.0000
247484.2297,436058.7722,0.0000
247484.7337,436059.6360,0.0000
247485.2366,436060.5003,0.0000
247485.7386,436061.3651,0.0000
247486.2397,436062.2305,0.0000
247486.7397,436063.0965,0.0000
247487.2388,436063.9631,0.0000
247487.7370,436064.8302,0.0000
247488.2341,436065.6978,0.0000
247488.7303,436066.5661,0.0000
247489.2255,436067.4349,0.0000
247489.7197,436068.3042,0.0000
247490.2129,436069.1741,0.0000
247490.7052,436070.0445,0.0000
247491.1965,436070.9155,0.0000
247491.6868,436071.7871,0.0000
247492.1761,436072.6592,0.0000
247492.6644,436073.5318,0.0000
247493.1518,436074.4050,0.0000
247493.6382,436075.2788,0.0000
247494.1236,436076.1531,0.0000
247494.6080,436077.0279,0.0000
247495.0915,436077.9033,0.0000
247495.5740,436078.7792,0.0000
247496.0555,436079.6556,0.0000
247496.5360,436080.5326,0.0000
247497.0156,436081.4101,0.0000
247497.4941,436082.2882,0.0000
247497.9717,436083.1668,0.0000
247498.4483,436084.0459,0.0000
247498.9239,436084.9255,0.0000
247499.3985,436085.8057,0.0000
247499.8721,436086.6864,0.0000
247500.3448,436087.5677,0.0000
247500.8164,436088.4495,0.0000
247501.2871,436089.3318,0.0000
247501.7567,436090.2147,0.0000
247502.2254,436091.0980,0.0000
247502.6931,436091.9819,0.0000
247503.1597,436092.8664,0.0000
247503.6254,436093.7514,0.0000
247504.0900,436094.6368,0.0000
247504.5537,436095.5229,0.0000
247505.0163,436096.4094,0.0000
247505.4780,436097.2965,0.0000
247505.9386,436098.1841,0.0000
247506.3982,436099.0722,0.0000
247506.8569,436099.9608,0.0000
247507.3145,436100.8499,0.0000
247507.7711,436101.7396,0.0000
247508.2267,436102.6298,0.0000
247508.6813,436103.5205,0.0000
247509.1349,436104.4117,0.0000
247509.5874,436105.3034,0.0000
247510.0390,436106.1957,0.0000
247510.4895,436107.0884,0.0000
247510.9390,436107.9817,0.0000
247511.3875,436108.8755,0.0000
247511.8350,436109.7698,0.0000
247512.2814,436110.6646,0.0000
247512.7269,436111.5599,0.0000
247513.1712,436112.4558,0.0000
247513.6145,436113.3522,0.0000
247514.0568,436114.2490,0.0000
247514.4980,436115.1464,0.0000
247514.9381,436116.0444,0.0000
247515.3772,436116.9428,0.0000
247515.8152,436117.8418,0.0000
247516.2521,436118.7413,0.0000
247516.6879,436119.6414,0.0000
247517.1226,436120.5419,0.0000
247517.5562,436121.4431,0.0000
247517.9886,436122.3447,0.0000
247518.4199,436123.2469,0.0000
247518.8501,436124.1497,0.0000
247519.2792,436125.0529,0.0000
247519.7071,436125.9568,0.0000
247520.1338,436126.8611,0.0000
247520.5594,436127.7660,0.0000
247520.9838,436128.6715,0.0000
247521.4071,436129.5775,0.0000
247521.8292,436130.4841,0.0000
247522.2501,436131.3912,0.0000
247522.6699,436132.2988,0.0000
247523.0884,436133.2070,0.0000
247523.5058,436134.1157,0.0000
247523.9220,436135.0250,0.0000
247524.3370,436135.9348,0.0000
247524.7508,436136.8452,0.0000
247525.1635,436137.7561,0.0000
247525.5749,436138.6675,0.0000
247525.9852,436139.5795,0.0000
247526.3943,436140.4920,0.0000
247526.8022,436141.4050,0.0000
247527.2089,436142.3186,0.0000
247527.6144,436143.2326,0.0000
247528.0187,436144.1473,0.0000
247528.4218,436145.0624,0.0000
247528.8237,436145.9781,0.0000
247529.2244,436146.8943,0.0000
247529.6239,436147.8111,0.0000
247530.0221,436148.7283,0.0000
247530.4191,436149.6461,0.0000
247530.8149,436150.5645,0.0000
247531.2095,436151.4833,0.0000
247531.6029,436152.4027,0.0000
247531.9950,436153.3227,0.0000
247532.3858,436154.2431,0.0000
247532.7753,436155.1641,0.0000
247533.1636,436156.0857,0.0000
247533.5507,436157.0077,0.0000
247533.9364,436157.9303,0.0000
247534.3209,436158.8535,0.0000
247534.7040,436159.7772,0.0000
247535.0859,436160.7014,0.0000
247535.4665,436161.6261,0.0000
247535.8457,436162.5514,0.0000
247536.2237,436163.4772,0.0000
247536.6003,436164.4036,0.0000
247536.9756,436165.3305,0.0000
247537.3496,436166.2579,0.0000
247537.7223,436167.1859,0.0000
247538.0937,436168.1144,0.0000
247538.4637,436169.0434,0.0000
247538.8325,436169.9729,0.0000
247539.1999,436170.9030,0.0000
247539.5661,436171.8335,0.0000
247539.9309,436172.7646,0.0000
247540.2945,436173.6962,0.0000
247540.6567,436174.6282,0.0000
247541.0176,436175.5608,0.0000
247541.3773,436176.4939,0.0000
247541.7357,436177.4275,0.0000
247542.0929,436178.3615,0.0000
247542.4487,436179.2961,0.0000
