LOC Suite No.,Start CH,End CH,Average CH,SOP no.,SOP X,SOP Y,SOP Z,Chainage,Google Maps
1,NA,NA,NA,1,247334.1921,435864.139,76.824,62392,396329.5032296119,398764.60460989876,+53.48558,-2.05679,https://maps.google.com/maps?z=12&t=h&q=loc:+53.48558+-2.05679
1,NA,NA,NA,2,247329.9031,435860.331,76.8241,62387,396329.5032296119,398764.60460989876,+53.48558,-2.05679,https://maps.google.com/maps?z=12&t=h&q=loc:+53.48558+-2.05679
1,NA,NA,NA,3,247338.6784,435868.1231,76.8239,62398,396329.5032296119,398764.60460989876,+53.48558,-2.05679,https://maps.google.com/maps?z=12&t=h&q=loc:+53.48558+-2.05679
1,NA,NA,NA,4,247343.1647,435872.1072,76.824,62404,396329.5032296119,398764.60460989876,+53.48558,-2.05679,https://maps.google.com/maps?z=12&t=h&q=loc:+53.48558+-2.05679
1,NA,NA,NA,5,247346.2363,435875.0225,76.8239,62408,396329.5032296119,398764.60460989876,+53.48558,-2.05679,https://maps.google.com/maps?z=12&t=h&q=loc:+53.48558+-2.05679
1,NA,NA,NA,6,247349.6008,435878.0103,76.8239,62413,396329.5032296119,398764.60460989876,+53.48558,-2.05679,https://maps.google.com/maps?z=12&t=h&q=loc:+53.48558+-2.05679
1,NA,NA,NA,7,247352.1374,435880.0754,76.824,62416,396329.5032296119,398764.60460989876,+53.48558,-2.05679,https://maps.google.com/maps?z=12&t=h&q=loc:+53.48558+-2.05679
1,NA,NA,NA,8,247356.5372,435884.1552,76.7926,62422,396329.5032296119,398764.60460989876,+53.48558,-2.05679,https://maps.google.com/maps?z=12&t=h&q=loc:+53.48558+-2.05679
